ADSK,ANTM,AZPN,CACC,CHDN,CHE,CI,COO,DENN,FDEF,FICO,FIS,FIX,HELE,HIFS,ICUI,IHC,INTU,IT,JKHY,KAI,KWR,LFUS,LII,LION,LOW,MCO,MLAB,MMSI,MOH,MSFT,MTD,MTN,NSP,OLBK,OMCL,ORLY,PRSC,RDI,RHT,RMD,SBAC,SCHW,SCI,SHEN,SHW,STE,TDY,TFX,TMO,TSS,ULTI,UNH,USPH,VLO,VRSN,ZBRA
0.007239817882924324,0.014396434360106502,0.008437752603723444,0.007814628831013033,0.009216338985524295,-0.006170642218033683,0.017535908556981686,-0.0009858783347783556,0.0007583803023600454,0.005034714399086234,0.012018259076006912,0.010009537211818693,0.024702734913382568,0.008131350048565376,0.0057213055345677125,-0.005756644814656146,0.008912877477359223,0.003145383337161996,0.009639851021645975,0.015471976983552476,0.018054653084135463,0.0033519324209432687,0.011781032295397351,0.01094929708839989,0.012568487594614045,-0.00018621909247929863,0.006997079625735006,0.010711666146748039,0.003012345089917337,-0.006691628505585118,0.009701585694803108,0.0017319800476360194,0.008273472516577536,-0.003201407119343501,0.00019332965757029526,0.0200832437594118,0.001553090565195037,0.008253711623715024,-0.01142334882413579,-0.009097997814755572,-0.01364850674025227,-0.00728257804371896,0.02257742254401485,0.0016833844312336553,0.008365600398125629,-0.013528370349237722,0.0030187555331935767,0.008364039685164146,0.006560767190546768,0.014459578253430565,0.02082132493958345,0.013341855584356365,0.007857757022720905,-0.003302145656762018,0.008659900228438756,0.01901923945571195,-0.0011753240423913265
0.0173759551791903,0.016021986067639882,0.029000074454468908,-0.009881819393176314,0.0010807955197394705,-0.01298210557736169,0.018460390104158557,0.02409857169139972,0.02146735960310126,0.021914856609377947,0.010009537211818693,0.03136813029395543,0.006624628538908073,-0.005905590618100119,0.005590272085689666,-0.008507390509929186,0.018681925109171858,0.00847992939709389,0.026569090328590513,0.017067116144122433,0.03954355277780161,0.03231770429572785,0.032893448762465555,0.023914766877088312,0.023381428849312935,0.016599044628537268,0.03117335353345852,0.005561157409501885,0.0013317888798464856,-0.005425200827086106,0.0075193336260972014,0.013473531816606233,0.006954146387384124,-0.019729389346817977,0.010113182019839233,0.03079833057024269,-0.004086609572713192,0.012155950455700233,0.01592795395620899,-0.015606511096136411,0.007613717360672755,0.02156354274798406,0.04565183888968503,0.01012623998909655,0.0102575240373892,0.016637737750637614,0.005424233045629159,0.02797691585190442,0.012415833279820224,0.03217043140880531,0.010764949496904076,0.01962118335503884,0.01166653053985959,-0.0026092865478855366,0.017816986311283,-0.00027903834324829687,0.010070567024700511
-0.0004887299971975525,0.013826451167823748,0.01598639839205597,0.04386556286649771,0.04475923573178351,0.0034997152018945016,0.05358698444974229,-0.02692932047018944,-0.024885810112429647,0.0027613254732776326,0.024702734913382568,0.006624628538908073,0.08202411047590984,0.02028731021279412,0.025586357490590437,0.0045146018624647125,0.0022980831129649176,-0.005573803372591852,0.0144258410221616,0.035861185058115336,0.02620359216134202,-0.02158497098909991,0.026350493103533313,0.03367578578468009,0.041392136736158935,-0.0012123122572076036,0.014752043637149891,0.01372011237906563,-0.004693509868964028,-0.02942499149268041,0.013927434072492884,0.0060264645122061755,0.030059244594397894,-0.0003241293162609645,-0.005282137298697366,0.010533071751218166,-0.008680121318243066,0.0220429389780444,-0.04035275819623743,-0.01445951706450534,-0.03413103069315216,-0.013803629422438107,0.040790255517678044,0.003755003739761644,0.028489827937177196,-0.026519470132159974,0.001129762997614609,-0.004037143988208193,0.01162233149306434,0.025652968098148727,0.0623595326921288,0.043153644620986864,0.0048133271562269715,-0.007504487391282224,0.052194070491682495,0.05942975854896036,-0.0382693726695824
-0.0023590061936711116,0.019552887560406147,-0.02408494968285478,0.014844892547785767,0.006472268115686412,0.001655859369930953,0.02390286347843063,-0.017298560415213677,-0.0017156088756524618,-0.006609735659840123,0.008131350048565376,-0.005905590618100119,0.02028731021279412,0.041976104540848935,-0.02096086264670068,-0.01785340080045076,-0.015568778774173538,-0.003498579975889389,0.004121973151391371,0.009423583472973392,-0.03155249338879601,-0.034560239846603204,-0.022623903871360117,-0.0007363190846506,0.02039466680510758,0.007363192142245362,0.00036758008769429367,0.02185738442200083,-0.023420264574680744,0.021046246933139477,0.011333205689189184,-0.017471907862768827,0.0006466940324622087,-0.0018308202026045095,-0.01374673726055543,0.02183538501525189,0.03325737569011463,0.025707739639148804,-0.012581725020965873,0.006683642917393385,-0.02274682439529503,-0.018115066968372503,0.0031191246930803267,0.00014499391631003092,0.04546973813870054,-0.02150538203924932,0.021485699097662098,-0.022633174180580203,-0.008754048726870845,0.01632033907953092,0.020978336429831147,0.01971323010993399,-0.0030235643552177192,-1.0562632146764301e-05,0.0035951829714419383,0.0355197103592161,0.004233258140582261
-0.010587613209393021,-0.02805766996619919,0.02527713221734433,-0.004259636024099379,0.0016538561204613232,-0.011918065878297766,-0.008090361479126059,-0.0027811903881196005,0.0011970081611192467,0.023590664321506014,0.0057213055345677125,0.005590272085689666,0.025586357490590437,-0.02096086264670068,0.05249124362263534,0.011929193833439104,0.0036121895181397664,-0.011556661378451256,0.0014857707342380237,0.00410642618314391,0.02250353275109699,0.024615387684543077,0.03216002358744817,0.013797543539287978,0.016867584338592242,-0.013779762542840997,-0.016474250987538526,-0.005503956754455265,-0.004430043637714458,-0.04828196552917466,-0.010123077918796531,0.007000061847015433,0.01678606850148633,0.024068908785926407,0.006425338789637589,-0.026794595936257527,-0.00929380976940539,-0.029520619841754664,0.011994224679904,-0.050590373909950526,-0.014976495405805541,-0.018511387890816987,0.017693866181786866,-0.004289727151233892,-0.03366605052294193,-0.0142590941613449,-0.02628650626362571,0.0016496733168728883,-0.0023904144805469256,-0.012702673596216277,-0.005996133150818678,-0.0003776410995728033,0.0038517241653318827,0.007835599832196564,0.015951344807033467,-0.01970727228904678,-0.024684666306917152
-0.004957527012093549,-0.005218605257015342,-0.007189660972730496,0.01260502015521601,0.01748175487307213,0.020811440354742448,0.006286714726560635,-0.0052631406546552505,-0.01732042528887058,-0.0025930237656994013,-0.005756644814656146,-0.008507390509929186,0.0045146018624647125,-0.01785340080045076,0.011929193833439104,0.027050826283327098,-0.005881830211930753,-0.0019678909029312384,-0.006274175704858288,-0.00315000442205206,0.015163038047893715,-0.007817560932266047,0.008866266848920747,0.0027086636651531522,-0.020189030165176,0.0035224698848587057,0.007201885062045139,-0.03579291398084489,0.011273160502618177,-0.009865112692637446,-0.0031411120722921173,0.01974724667504594,0.010670753015506556,-0.017241667985186414,-0.004810022737348577,-0.02326466345251106,-0.02652845840362713,0.005777975454453113,0.006831890452936298,0.01041207294955723,0.004800076674313513,0.016413453494306635,-0.00455622253820232,0.004502867924133657,-0.017975395506749994,0.022503088388565063,-0.006432788009428391,7.427035672286355e-05,0.012747975603638018,-0.014869097183552164,0.007598904461700717,-0.009551635841370499,0.001786162246657886,-0.010725244630069516,0.016666079529069892,-0.005395637572826834,-0.022825507714423265
0.018481232440154732,0.013657195872353072,0.027274616520156007,-0.007054318265589872,-0.002318429355976887,-0.014650068174737784,-0.002201982710783145,0.01746963644825748,0.0073789816336403136,0.002721366232918608,0.008912877477359223,0.018681925109171858,0.0022980831129649176,-0.015568778774173538,0.0036121895181397664,-0.005881830211930753,0.030288714131310394,0.013760835848368002,0.008069310413433554,0.010887426676398814,0.04113643435438428,0.03213187950379034,0.020085084272659915,0.006030975033829732,-0.006125248299897493,-0.008039229019515646,0.007902667226675302,0.011019641260255739,0.028456304563073635,-0.00791388918064165,0.007862124887871528,0.007508839118046352,-0.0011019712089139072,-0.0016275951326594888,0.013272843776507965,0.02581827196398348,-0.017160557859033674,-0.008308341007354494,-0.015482209868775975,-0.0030189385214121557,0.005441534492816158,0.003566528525326162,0.019005751940084428,0.0001354367192964951,-0.0178807007130748,-0.006460568044104127,-0.0060341047750538815,0.033695774439721465,0.013386315658185781,0.01087799060056354,0.0066826121143589105,-0.0008044943030093376,0.01224229221688252,-0.0033455133749120593,-0.009951721402689606,0.0013520184482857672,0.01392520727143906
0.013874506086848024,0.02007430196444241,0.0014395800009208886,-0.00177868283709135,0.0008530648639729652,-0.000209588411955667,0.004917029815464929,0.011151150395766283,0.0036044059240050727,-0.0028199898647703024,0.003145383337161996,0.00847992939709389,-0.005573803372591852,-0.003498579975889389,-0.011556661378451256,-0.0019678909029312384,0.013760835848368002,0.011417775037514677,0.004614837427558285,0.005141077361147955,0.021216977758040576,0.009346245432698628,0.0035914441675759714,-0.0007120803600846849,-0.014623406976210677,0.0029933584173765957,0.012016481493138186,-0.002339640695178723,0.018372961022606712,0.010096611357276566,0.009367130545456862,0.007514591222781699,-0.002100760778096002,-0.01687756661630817,0.0020198498052952287,0.02307427305724797,-0.008207485293009702,0.009527952080280646,-0.004396639552698963,0.012898014424736842,0.004530311019583557,0.009404665477954799,0.008570407158722324,0.003439571478918056,-0.0030089194325067237,0.005268700055771977,0.005905940885153343,0.018946023712832855,0.012366296163910606,0.007530975647887491,0.008048057439508701,-0.003863704256630319,0.009506168336261401,-0.008258285883029907,-0.008720662730034225,0.004603935369951683,0.013067675095544334
0.012851569771808563,0.01748800553124661,0.019604300011236246,-0.00036033503594439095,0.0093666348778998,-0.004890974419705301,0.030074668715460363,0.015783358096403473,0.015625832769319222,0.01956080588016903,0.009639851021645975,0.026569090328590513,0.0144258410221616,0.004121973151391371,0.0014857707342380237,-0.006274175704858288,0.008069310413433554,0.004614837427558285,0.027285188645522422,0.01860720987817438,0.028528434436106996,0.015728378644923244,0.027853345756292454,0.026859362170808553,0.030287872973101156,0.02330675691657683,0.0360381239374398,0.0023058597958039526,-0.008933765522870677,-0.0007594152821702863,0.008166971861793626,0.012904449898803851,0.010451440747372394,-0.025357436745648734,0.004095037499828568,0.027068576408915516,0.0003087835102554685,0.024088857687385508,0.016204781613233785,-0.009721849622235563,0.00429293526749955,0.024321043723568643,0.04521681675341661,0.012450711565281162,0.025976682295529047,0.020754047978388868,0.011683979660863781,0.016636900833107534,0.011079823626476125,0.03548885228219109,0.019221897032730945,0.027482026170144686,0.007955982595852581,-0.004309984552044083,0.029777689708423996,0.010038720234466994,0.002088784179917421
0.011613582988900754,0.022266310584946995,0.014932217816921382,0.016491693263027914,0.021347992925279825,-0.0015375776484944875,0.03528780394425556,0.00041842408558039545,-0.0018640679789251483,0.006734773582906938,0.015471976983552476,0.017067116144122433,0.035861185058115336,0.009423583472973392,0.00410642618314391,-0.00315000442205206,0.010887426676398814,0.005141077361147955,0.01860720987817438,0.024258006255214175,0.03029375570836105,0.0015502843457125515,0.021996461288844214,0.023251468103424426,0.022437493057525168,0.009515039323061794,0.025077927961944944,0.007720372249822659,0.0029780109060615918,-0.006396579061828923,0.013454368909380171,0.009575748665045963,0.014334575194327156,-0.01675691400121956,0.0006545719457754942,0.02695267091316831,-0.005927510318407152,0.022516570498563458,-0.013579156053926423,-0.003131278148991206,-0.01010017234603977,0.007334502268621009,0.03759328489722393,0.007590763475658409,0.021534403370527453,-0.0017156205853136226,0.00827506294018903,0.013567626610735052,0.014049785550151636,0.028472477623691032,0.03630389090001765,0.0268640616441876,0.009147365300819919,-0.008036285723055264,0.02736660257783497,0.031079846900458064,-0.007170843218997734
0.03241616734493019,0.03703498821985199,0.03684575222024282,0.00318932749546801,0.023487112660260535,-0.0023368686660458103,0.033452747779669674,0.030876117295735618,0.007836913168054885,0.022398723595149057,0.018054653084135463,0.03954355277780161,0.02620359216134202,-0.03155249338879601,0.02250353275109699,0.015163038047893715,0.04113643435438428,0.021216977758040576,0.028528434436106996,0.03029375570836105,0.1012326422550015,0.048050599919716726,0.060741418196346736,0.031970623507215336,-0.009540688648333342,0.012643604660688566,0.04610570216004482,-0.025051431567046548,0.043559067723496075,-0.022385203499830378,0.019957353098966103,0.043787039038898315,0.022980461481755785,-0.04757153728387788,0.011094143865248715,0.04231774045723197,-0.04461432977868349,0.02002062723538777,0.006210422933469736,-0.009109881784795947,0.0031862164871523106,0.03310130399009433,0.06615568968179117,0.01584979220869199,-0.024552646301016796,0.024887262505011373,-0.002662769444776089,0.06043451587550836,0.044279014146490395,0.02706494527249717,0.03811458443861461,0.007807386840860207,0.03280302831490179,-0.023278103506377476,0.024617458257222977,0.005842962030714998,-0.0015626289886207956
0.01617316452433553,-0.006417445382076479,0.043710273660125795,-0.038313649727600985,-0.02605269747485817,-0.02997702469713369,-0.024406322175030623,0.03872770866307114,0.03447029013520555,0.02962546344608781,0.0033519324209432687,0.03231770429572785,-0.02158497098909991,-0.034560239846603204,0.024615387684543077,-0.007817560932266047,0.03213187950379034,0.009346245432698628,0.015728378644923244,0.0015502843457125515,0.048050599919716726,0.06826892637162871,0.038279690989146804,0.009269062520404457,0.003132032617744866,-0.0036232553412215767,0.004311483454405593,0.005116140478471074,0.015963450570803325,-0.022666797946041504,-0.003915625100703694,0.01111334433761424,-0.002903759246009263,0.00547557172297803,0.02203786151947132,0.015613845373977583,-0.010119046338267827,-0.02935219733713155,0.028390835705059406,-0.038723515442764665,0.015232098169665847,0.007836248094863862,0.030700244696313467,0.000818265756281096,-0.038718101224985674,0.007174115854994443,-0.017042895578327645,0.0410398286247904,0.006130306302999656,0.0070749540787570595,-0.027172282435491635,-0.009845223107477107,0.014470038382890817,0.007110121122677282,-0.014900039472607356,-0.04259283985535231,0.022451169595617358
0.012476154066359327,0.0032590951257634834,0.04350712392442225,-0.0004382700548437322,0.016013589558108443,-0.007761982594127249,0.025281047837063093,0.019926858769231,0.010905962421472523,0.02910579633918037,0.011781032295397351,0.032893448762465555,0.026350493103533313,-0.022623903871360117,0.03216002358744817,0.008866266848920747,0.020085084272659915,0.0035914441675759714,0.027853345756292454,0.021996461288844214,0.060741418196346736,0.038279690989146804,0.055125170323318845,0.0373912481359247,0.028666279031577993,0.014508541899841524,0.03495561860191577,-0.00987532377869187,0.005540402528383715,-0.03144502650627193,0.0026631893208655345,0.027147369676366957,0.020695046784554093,-0.01927297323494762,0.012811159847694842,0.010812095791823052,-0.025278270781302466,0.006276840420003867,0.016584766965005316,-0.028076440125128853,0.006702114842279242,0.02756262726417744,0.05633849770914351,0.012063196417519038,-0.005111134490023097,0.02396331891341854,-0.007582678037969017,0.031272545456338646,0.019506591209711988,0.02754265853488679,0.01953742473846918,0.023709453790772904,0.01268112140426153,-0.004905179108621103,0.04157804802088907,-0.00275874675397617,-0.014338286170899293
0.0066735673010278225,0.0055499732679360906,0.03161475255333119,0.013898450511504318,0.0242516036253172,6.34518604244891e-05,0.03863280226123725,0.005712725301736323,0.001608257422834699,0.01696277855586569,0.01094929708839989,0.023914766877088312,0.03367578578468009,-0.0007363190846506,0.013797543539287978,0.0027086636651531522,0.006030975033829732,-0.0007120803600846849,0.026859362170808553,0.023251468103424426,0.031970623507215336,0.009269062520404457,0.0373912481359247,0.037920720559450005,0.043538094540716034,0.02087646080554067,0.03906562566160175,0.0012905698189516219,-0.010564991964533707,-0.015889837589700834,0.003406422432978505,0.016293850654167406,0.018068862644868927,-0.018494912314616425,0.006551418246390035,0.009762347541003963,-0.013436550625818229,0.021609916599436733,0.0025438437161043087,-0.010149600028344006,0.00587078121930224,0.028921949355112612,0.04696266283256729,0.012644011280739428,0.02829274697152516,0.02274928055055274,0.004559933091099035,0.011993246853393232,0.01162886575358069,0.03676756117209819,0.03029368134143219,0.03953022036980966,0.0015522767977606006,-0.0032500329811281994,0.05244171538940654,0.020231977515147707,-0.018741137605810174
-0.0070437790882241025,-0.01886097229524701,0.045169466723701875,0.008911734118114554,0.011959278199655077,-0.01842852784104652,0.032179643439707875,-0.004672964282724158,0.010456513236631052,0.021985654027253557,0.012568487594614045,0.023381428849312935,0.041392136736158935,0.02039466680510758,0.016867584338592242,-0.020189030165176,-0.006125248299897493,-0.014623406976210677,0.030287872973101156,0.022437493057525168,-0.009540688648333342,0.003132032617744866,0.028666279031577993,0.043538094540716034,0.09285168415136731,0.016902830346645484,0.024229129688922425,0.04177272650698825,-0.048146361104821525,-0.02128237713442788,-0.007698319040883136,-0.011453273411643186,0.01172512642002617,0.02011491779030483,0.01143636151553351,-0.0011525609467064352,0.017728845320853795,0.006209994705021126,-0.0035796015953247417,-0.033133016496218706,0.0017024718877616792,0.0097868872106931,0.0436240443159543,0.005632749551783009,0.05825936627633991,0.0007274902737066701,0.0033367593982439195,-0.012898041044323343,-0.016748830003705927,0.048676985524562656,0.017305590151850653,0.06380723750053399,-0.01683820544090119,0.01894354990533104,0.06012895780090141,0.025290488493610822,-0.019251930105794582
